Orthogroup	Cx_molestus	Cx_pallens	Cx_pipiens	Cx_quinquefasciatus	Cx_tarsalis	ingroup_count	compartment
OG0011525	0	1	1	1	1	3	shell
OG0011526	0	1	1	1	1	3	shell
OG0011527	0	1	1	1	1	3	shell
OG0011528	0	1	1	1	1	3	shell
OG0011529	0	1	1	1	1	3	shell
OG0011530	0	1	1	2	0	3	shell
OG0011531	0	1	1	1	1	3	shell
OG0011532	0	1	1	1	1	3	shell
OG0011533	0	1	1	1	1	3	shell
OG0011534	0	1	1	1	1	3	shell
OG0011535	0	1	1	1	1	3	shell
OG0011536	0	1	1	1	1	3	shell
OG0011537	0	1	1	1	1	3	shell
OG0011538	0	1	1	1	1	3	shell
OG0011539	0	1	1	1	1	3	shell
OG0011540	0	1	1	1	1	3	shell
OG0011541	0	1	1	1	1	3	shell
OG0011542	0	1	1	1	1	3	shell
OG0011543	0	1	1	1	1	3	shell
OG0011544	0	1	1	1	1	3	shell
OG0011545	0	1	1	1	1	3	shell
OG0011546	0	1	1	1	1	3	shell
OG0011547	0	1	1	1	1	3	shell
OG0011548	0	1	1	1	1	3	shell
OG0011549	0	1	1	1	1	3	shell
OG0011550	0	1	1	1	1	3	shell
OG0011551	0	1	1	1	1	3	shell
OG0011552	0	1	1	1	1	3	shell
OG0011553	0	1	1	1	1	3	shell
OG0011554	0	1	1	0	2	2	shell
OG0011555	0	1	1	1	1	3	shell
OG0011556	0	1	1	1	1	3	shell
OG0011557	0	1	1	1	1	3	shell
OG0011558	0	1	1	1	1	3	shell
OG0011559	0	1	1	1	1	3	shell
OG0011560	0	1	1	1	1	3	shell
OG0011561	0	1	1	1	1	3	shell
OG0011562	0	1	1	1	1	3	shell
OG0011563	0	1	0	2	1	2	shell
OG0011564	0	1	1	1	1	3	shell
OG0011565	0	1	1	1	1	3	shell
OG0011566	0	1	1	1	1	3	shell
OG0011567	0	1	0	0	3	1	cloud
OG0011568	0	1	1	1	1	3	shell
OG0011569	0	1	1	1	1	3	shell
OG0011570	0	1	1	1	1	3	shell
OG0011571	0	1	1	1	1	3	shell
OG0011572	0	1	1	1	1	3	shell
OG0011573	0	1	1	1	1	3	shell
OG0011574	0	1	1	1	1	3	shell
OG0011575	0	1	1	1	1	3	shell
OG0011576	0	1	1	1	1	3	shell
OG0011577	0	1	1	1	1	3	shell
OG0011578	0	1	1	1	1	3	shell
OG0011579	0	1	1	1	1	3	shell
OG0011580	0	1	1	1	1	3	shell
OG0011581	0	1	1	1	1	3	shell
OG0011582	0	1	1	1	1	3	shell
OG0011583	0	1	1	0	2	2	shell
OG0011584	0	1	1	1	1	3	shell
OG0011585	0	1	1	1	1	3	shell
OG0011586	0	1	1	1	1	3	shell
OG0011587	0	1	1	1	1	3	shell
OG0011588	0	1	1	1	1	3	shell
OG0011589	0	1	1	1	1	3	shell
OG0011590	0	1	1	1	1	3	shell
OG0011591	0	1	1	1	1	3	shell
OG0011592	0	1	1	1	1	3	shell
OG0011593	0	1	1	0	2	2	shell
OG0011594	0	1	1	1	1	3	shell
OG0011595	0	1	1	1	1	3	shell
OG0011596	0	1	1	1	1	3	shell
OG0011597	0	1	1	1	1	3	shell
OG0011598	0	0	1	1	2	2	shell
OG0011599	0	0	1	1	2	2	shell
OG0011600	0	0	0	0	4	0	outgroup_only
OG0011601	1	1	1	0	0	3	shell
OG0011602	0	1	1	0	1	2	shell
OG0011603	1	1	0	1	0	3	shell
OG0011604	1	1	0	0	1	2	shell
OG0011605	0	0	1	0	2	1	cloud
OG0011606	1	1	0	1	0	3	shell
OG0011607	1	0	0	2	0	2	shell
OG0011608	1	0	1	1	0	3	shell
OG0011609	1	0	1	0	1	2	shell
OG0011610	1	1	0	1	0	3	shell
OG0011611	1	0	1	0	1	2	shell
OG0011612	0	0	2	0	1	1	cloud
OG0011613	0	1	0	1	1	2	shell
OG0011614	1	0	0	1	1	2	shell
OG0011615	0	1	1	1	0	3	shell
OG0011616	1	0	1	1	0	3	shell
OG0011617	1	0	0	1	1	2	shell
OG0011618	1	0	1	0	1	2	shell
OG0011619	0	1	0	0	2	1	cloud
OG0011620	2	0	1	0	0	2	shell
OG0011621	0	0	1	1	1	2	shell
OG0011622	0	0	1	0	2	1	cloud
OG0011623	1	0	0	1	1	2	shell
OG0011624	0	1	1	1	0	3	shell
OG0011625	1	1	0	1	0	3	shell
OG0011626	0	1	1	1	0	3	shell
OG0011627	1	0	0	1	1	2	shell
OG0011628	0	0	0	2	1	1	cloud
OG0011629	1	1	0	1	0	3	shell
OG0011630	0	0	1	1	1	2	shell
OG0011631	0	1	1	0	1	2	shell
OG0011632	0	1	1	1	0	3	shell
OG0011633	1	1	0	1	0	3	shell
OG0011634	1	0	1	1	0	3	shell
OG0011635	0	1	0	1	1	2	shell
OG0011636	0	1	0	1	1	2	shell
OG0011637	0	1	1	1	0	3	shell
OG0011638	1	1	0	0	1	2	shell
OG0011639	0	0	0	3	0	1	cloud
OG0011640	1	1	0	1	0	3	shell
OG0011641	1	0	0	1	1	2	shell
OG0011642	0	1	1	0	1	2	shell
OG0011643	1	1	1	0	0	3	shell
OG0011644	1	0	1	1	0	3	shell
OG0011645	0	0	1	1	1	2	shell
OG0011646	0	1	1	1	0	3	shell
OG0011647	0	1	0	1	1	2	shell
OG0011648	1	1	0	0	1	2	shell
OG0011649	1	0	0	1	1	2	shell
OG0011650	1	0	0	0	2	1	cloud
OG0011651	0	1	1	1	0	3	shell
OG0011652	1	0	0	1	1	2	shell
OG0011653	1	0	0	1	1	2	shell
OG0011654	0	0	1	1	1	2	shell
OG0011655	0	1	0	1	1	2	shell
OG0011656	0	1	0	1	1	2	shell
OG0011657	1	0	0	1	1	2	shell
OG0011658	1	0	1	0	1	2	shell
OG0011659	0	1	1	0	1	2	shell
OG0011660	1	1	0	0	1	2	shell
OG0011661	1	0	0	1	1	2	shell
OG0011662	0	1	0	1	1	2	shell
OG0011663	1	0	1	0	1	2	shell
OG0011664	0	0	1	1	1	2	shell
OG0011665	1	0	1	0	1	2	shell
OG0011666	0	1	1	0	1	2	shell
OG0011667	0	0	1	1	1	2	shell
OG0011668	1	0	0	1	1	2	shell
OG0011669	0	1	0	1	1	2	shell
OG0011670	0	1	0	1	1	2	shell
OG0011671	1	1	0	0	1	2	shell
OG0011672	0	1	1	0	1	2	shell
OG0011673	1	0	1	0	1	2	shell
OG0011674	1	0	0	1	1	2	shell
OG0011675	0	0	1	1	1	2	shell
OG0011676	0	1	0	1	1	2	shell
OG0011677	0	0	1	1	1	2	shell
OG0011678	1	0	0	1	1	2	shell
OG0011679	0	1	0	1	1	2	shell
OG0011680	0	0	1	1	1	2	shell
OG0011681	1	0	0	1	1	2	shell
OG0011682	0	0	1	1	1	2	shell
OG0011683	0	0	1	1	1	2	shell
OG0011684	0	0	1	1	1	2	shell
OG0011685	1	0	0	1	1	2	shell
OG0011686	1	1	0	0	1	2	shell
OG0011687	0	1	1	0	1	2	shell
OG0011688	0	1	0	1	1	2	shell
OG0011689	0	0	1	0	2	1	cloud
OG0011690	1	0	1	0	1	2	shell
OG0011691	1	1	0	0	1	2	shell
OG0011692	1	0	0	0	2	1	cloud
OG0011693	1	0	1	0	1	2	shell
OG0011694	0	1	0	1	1	2	shell
OG0011695	0	2	0	0	1	1	cloud
OG0011696	1	1	0	1	0	3	shell
OG0011697	1	1	0	1	0	3	shell
OG0011698	1	1	0	1	0	3	shell
OG0011699	1	1	0	1	0	3	shell
OG0011700	1	1	0	0	1	2	shell
OG0011701	1	0	1	1	0	3	shell
OG0011702	1	0	1	1	0	3	shell
OG0011703	1	1	1	0	0	3	shell
OG0011704	1	1	1	0	0	3	shell
OG0011705	1	1	1	0	0	3	shell
OG0011706	1	1	0	1	0	3	shell
OG0011707	1	1	0	1	0	3	shell
OG0011708	1	0	1	0	1	2	shell
OG0011709	1	1	0	1	0	3	shell
OG0011710	1	1	0	1	0	3	shell
OG0011711	1	0	1	1	0	3	shell
OG0011712	1	1	0	1	0	3	shell
OG0011713	1	0	1	1	0	3	shell
OG0011714	1	0	1	1	0	3	shell
OG0011715	1	0	1	1	0	3	shell
OG0011716	1	1	1	0	0	3	shell
OG0011717	2	0	1	0	0	2	shell
OG0011718	1	0	0	1	1	2	shell
OG0011719	1	0	1	1	0	3	shell
OG0011720	1	1	1	0	0	3	shell
OG0011721	1	0	0	1	1	2	shell
OG0011722	1	1	1	0	0	3	shell
OG0011723	1	1	0	1	0	3	shell
OG0011724	1	1	0	1	0	3	shell
OG0011725	1	1	0	1	0	3	shell
OG0011726	1	0	1	1	0	3	shell
OG0011727	1	1	0	1	0	3	shell
OG0011728	1	0	0	1	1	2	shell
OG0011729	1	1	0	1	0	3	shell
OG0011730	1	1	1	0	0	3	shell
OG0011731	1	0	0	1	1	2	shell
OG0011732	1	1	1	0	0	3	shell
OG0011733	1	1	0	0	1	2	shell
OG0011734	1	0	1	1	0	3	shell
OG0011735	1	1	1	0	0	3	shell
OG0011736	1	1	0	0	1	2	shell
OG0011737	1	1	1	0	0	3	shell
OG0011738	1	0	1	0	1	2	shell
OG0011739	1	1	0	0	1	2	shell
OG0011740	1	1	0	1	0	3	shell
OG0011741	1	1	1	0	0	3	shell
OG0011742	1	1	0	1	0	3	shell
OG0011743	1	1	1	0	0	3	shell
OG0011744	1	0	1	1	0	3	shell
OG0011745	1	0	1	1	0	3	shell
OG0011746	1	0	1	0	1	2	shell
OG0011747	1	1	1	0	0	3	shell
OG0011748	1	1	0	1	0	3	shell
OG0011749	1	1	0	1	0	3	shell
OG0011750	1	1	0	0	1	2	shell
OG0011751	1	1	0	0	1	2	shell
OG0011752	1	0	1	1	0	3	shell
OG0011753	1	0	1	1	0	3	shell
OG0011754	1	1	1	0	0	3	shell
OG0011755	1	0	1	1	0	3	shell
OG0011756	1	0	1	0	1	2	shell
OG0011757	1	0	1	1	0	3	shell
OG0011758	1	1	0	1	0	3	shell
OG0011759	1	0	1	1	0	3	shell
OG0011760	2	0	0	1	0	2	shell
OG0011761	1	1	0	1	0	3	shell
OG0011762	1	0	1	1	0	3	shell
OG0011763	1	1	0	1	0	3	shell
OG0011764	1	1	1	0	0	3	shell
OG0011765	1	0	1	1	0	3	shell
OG0011766	1	1	0	1	0	3	shell
OG0011767	1	1	1	0	0	3	shell
OG0011768	1	1	1	0	0	3	shell
OG0011769	1	1	0	1	0	3	shell
OG0011770	1	0	1	1	0	3	shell
OG0011771	1	1	0	1	0	3	shell
OG0011772	1	0	1	1	0	3	shell
OG0011773	1	1	0	0	1	2	shell
OG0011774	1	0	1	1	0	3	shell
OG0011775	1	1	0	1	0	3	shell
OG0011776	1	1	0	1	0	3	shell
OG0011777	1	0	1	1	0	3	shell
OG0011778	1	1	0	1	0	3	shell
OG0011779	1	0	1	1	0	3	shell
OG0011780	1	0	1	1	0	3	shell
OG0011781	1	1	0	1	0	3	shell
OG0011782	1	0	1	1	0	3	shell
OG0011783	1	1	1	0	0	3	shell
OG0011784	1	1	1	0	0	3	shell
OG0011785	1	0	1	1	0	3	shell
OG0011786	1	0	1	1	0	3	shell
OG0011787	1	0	1	1	0	3	shell
OG0011788	1	1	1	0	0	3	shell
OG0011789	1	0	1	0	1	2	shell
OG0011790	1	1	0	0	1	2	shell
OG0011791	1	0	1	1	0	3	shell
OG0011792	1	1	0	1	0	3	shell
OG0011793	2	0	1	0	0	2	shell
OG0011794	1	1	0	1	0	3	shell
OG0011795	1	0	1	0	1	2	shell
OG0011796	1	1	0	0	1	2	shell
OG0011797	1	2	0	0	0	2	shell
OG0011798	1	1	0	0	1	2	shell
OG0011799	1	1	0	1	0	3	shell
OG0011800	1	0	1	1	0	3	shell
OG0011801	1	1	1	0	0	3	shell
OG0011802	1	1	0	1	0	3	shell
OG0011803	1	0	1	1	0	3	shell
OG0011804	1	1	1	0	0	3	shell
OG0011805	1	0	1	0	1	2	shell
OG0011806	1	1	0	1	0	3	shell
OG0011807	1	1	1	0	0	3	shell
OG0011808	1	0	1	0	1	2	shell
OG0011809	1	1	0	1	0	3	shell
OG0011810	1	0	1	1	0	3	shell
OG0011811	1	1	0	1	0	3	shell
OG0011812	1	0	1	1	0	3	shell
OG0011813	1	0	1	1	0	3	shell
OG0011814	1	1	1	0	0	3	shell
OG0011815	1	0	1	0	1	2	shell
OG0011816	1	1	0	1	0	3	shell
OG0011817	1	0	0	1	1	2	shell
OG0011818	1	0	0	2	0	2	shell
OG0011819	1	0	1	1	0	3	shell
OG0011820	1	0	1	1	0	3	shell
OG0011821	1	0	1	1	0	3	shell
OG0011822	1	0	1	1	0	3	shell
OG0011823	1	0	1	1	0	3	shell
OG0011824	1	0	1	1	0	3	shell
OG0011825	1	0	1	1	0	3	shell
OG0011826	1	0	1	1	0	3	shell
OG0011827	1	0	1	1	0	3	shell
OG0011828	1	1	0	1	0	3	shell
OG0011829	1	1	0	1	0	3	shell
OG0011830	1	1	0	1	0	3	shell
OG0011831	1	1	1	0	0	3	shell
OG0011832	1	1	1	0	0	3	shell
OG0011833	1	1	1	0	0	3	shell
OG0011834	1	1	0	0	1	2	shell
OG0011835	1	0	1	1	0	3	shell
OG0011836	1	1	0	1	0	3	shell
OG0011837	1	1	0	1	0	3	shell
OG0011838	1	1	0	1	0	3	shell
OG0011839	1	0	1	0	1	2	shell
OG0011840	1	0	1	1	0	3	shell
OG0011841	1	1	0	1	0	3	shell
OG0011842	1	0	1	0	1	2	shell
OG0011843	1	0	0	1	1	2	shell
OG0011844	1	1	1	0	0	3	shell
OG0011845	1	0	1	1	0	3	shell
OG0011846	1	1	0	1	0	3	shell
OG0011847	1	1	1	0	0	3	shell
OG0011848	1	1	0	1	0	3	shell
OG0011849	1	1	1	0	0	3	shell
OG0011850	1	0	0	0	2	1	cloud
OG0011851	1	0	1	1	0	3	shell
OG0011852	1	1	0	0	1	2	shell
OG0011853	1	0	1	1	0	3	shell
OG0011854	1	0	1	1	0	3	shell
OG0011855	1	0	1	1	0	3	shell
OG0011856	1	0	1	0	1	2	shell
OG0011857	1	0	1	0	1	2	shell
OG0011858	1	1	0	1	0	3	shell
OG0011859	1	0	1	1	0	3	shell
OG0011860	1	0	1	1	0	3	shell
OG0011861	1	1	0	1	0	3	shell
OG0011862	1	1	0	1	0	3	shell
OG0011863	1	1	1	0	0	3	shell
OG0011864	1	1	0	0	1	2	shell
OG0011865	1	1	1	0	0	3	shell
OG0011866	1	1	1	0	0	3	shell
OG0011867	1	1	0	1	0	3	shell
OG0011868	1	0	1	1	0	3	shell
OG0011869	1	1	1	0	0	3	shell
OG0011870	1	0	1	1	0	3	shell
OG0011871	1	0	1	0	1	2	shell
OG0011872	1	1	0	1	0	3	shell
OG0011873	1	0	1	1	0	3	shell
OG0011874	1	1	0	1	0	3	shell
OG0011875	1	1	0	1	0	3	shell
OG0011876	1	0	1	1	0	3	shell
OG0011877	1	0	1	1	0	3	shell
OG0011878	1	0	1	1	0	3	shell
OG0011879	1	0	1	1	0	3	shell
OG0011880	1	0	1	1	0	3	shell
OG0011881	1	1	0	1	0	3	shell
OG0011882	1	0	1	1	0	3	shell
OG0011883	1	0	1	1	0	3	shell
OG0011884	1	2	0	0	0	2	shell
OG0011885	1	1	1	0	0	3	shell
OG0011886	1	0	1	1	0	3	shell
OG0011887	1	1	0	0	1	2	shell
OG0011888	1	1	0	1	0	3	shell
OG0011889	1	1	0	1	0	3	shell
OG0011890	1	1	0	1	0	3	shell
OG0011891	1	1	1	0	0	3	shell
OG0011892	1	1	0	1	0	3	shell
OG0011893	1	1	0	1	0	3	shell
OG0011894	1	1	0	1	0	3	shell
OG0011895	1	0	1	1	0	3	shell
OG0011896	1	0	1	1	0	3	shell
OG0011897	1	0	1	1	0	3	shell
OG0011898	1	1	0	1	0	3	shell
OG0011899	1	0	0	1	1	2	shell
OG0011900	1	0	1	0	1	2	shell
OG0011901	1	0	1	1	0	3	shell
OG0011902	1	0	1	1	0	3	shell
OG0011903	1	0	1	1	0	3	shell
OG0011904	1	1	0	1	0	3	shell
OG0011905	1	0	1	1	0	3	shell
OG0011906	1	0	0	1	1	2	shell
OG0011907	1	1	0	1	0	3	shell
OG0011908	1	1	0	1	0	3	shell
OG0011909	1	1	1	0	0	3	shell
OG0011910	1	0	1	1	0	3	shell
OG0011911	1	0	1	1	0	3	shell
OG0011912	1	1	0	1	0	3	shell
OG0011913	1	0	0	0	2	1	cloud
OG0011914	1	0	0	1	1	2	shell
OG0011915	1	1	0	1	0	3	shell
OG0011916	1	1	0	1	0	3	shell
OG0011917	1	0	1	0	1	2	shell
OG0011918	1	0	1	1	0	3	shell
OG0011919	1	0	1	1	0	3	shell
OG0011920	1	0	1	1	0	3	shell
OG0011921	1	0	1	1	0	3	shell
OG0011922	1	0	1	1	0	3	shell
OG0011923	1	1	0	1	0	3	shell
OG0011924	1	1	0	1	0	3	shell
OG0011925	1	0	1	1	0	3	shell
OG0011926	1	0	1	1	0	3	shell
OG0011927	1	0	1	1	0	3	shell
OG0011928	1	1	0	1	0	3	shell
OG0011929	1	1	1	0	0	3	shell
OG0011930	1	0	1	1	0	3	shell
OG0011931	1	0	1	1	0	3	shell
OG0011932	1	0	1	0	1	2	shell
OG0011933	1	0	0	1	1	2	shell
OG0011934	1	1	0	1	0	3	shell
OG0011935	1	1	1	0	0	3	shell
OG0011936	1	1	1	0	0	3	shell
OG0011937	1	1	1	0	0	3	shell
OG0011938	1	1	0	1	0	3	shell
OG0011939	1	1	0	1	0	3	shell
OG0011940	1	0	1	1	0	3	shell
OG0011941	1	1	0	0	1	2	shell
OG0011942	1	1	0	1	0	3	shell
OG0011943	1	1	0	1	0	3	shell
OG0011944	1	1	0	1	0	3	shell
OG0011945	1	0	1	1	0	3	shell
OG0011946	1	0	1	1	0	3	shell
OG0011947	1	0	0	1	1	2	shell
OG0011948	1	0	1	1	0	3	shell
OG0011949	1	1	0	1	0	3	shell
OG0011950	1	0	1	1	0	3	shell
OG0011951	1	0	1	1	0	3	shell
OG0011952	1	1	1	0	0	3	shell
OG0011953	1	0	1	1	0	3	shell
OG0011954	1	0	1	1	0	3	shell
OG0011955	1	1	0	1	0	3	shell
OG0011956	1	1	0	1	0	3	shell
OG0011957	1	1	1	0	0	3	shell
OG0011958	1	1	1	0	0	3	shell
OG0011959	1	0	1	0	1	2	shell
OG0011960	1	0	1	0	1	2	shell
OG0011961	1	1	1	0	0	3	shell
OG0011962	1	0	1	1	0	3	shell
OG0011963	1	0	1	1	0	3	shell
OG0011964	1	1	1	0	0	3	shell
OG0011965	1	1	0	1	0	3	shell
OG0011966	1	1	0	1	0	3	shell
OG0011967	1	1	0	1	0	3	shell
OG0011968	1	1	0	0	1	2	shell
OG0011969	1	1	0	1	0	3	shell
OG0011970	1	0	0	1	1	2	shell
OG0011971	1	1	1	0	0	3	shell
OG0011972	1	1	0	0	1	2	shell
OG0011973	1	0	1	0	1	2	shell
OG0011974	1	1	0	1	0	3	shell
OG0011975	1	1	0	1	0	3	shell
OG0011976	1	1	0	1	0	3	shell
OG0011977	1	1	0	0	1	2	shell
OG0011978	1	0	1	0	1	2	shell
OG0011979	1	0	1	1	0	3	shell
OG0011980	1	0	1	1	0	3	shell
OG0011981	1	1	0	1	0	3	shell
OG0011982	1	0	1	0	1	2	shell
OG0011983	1	1	0	1	0	3	shell
OG0011984	1	0	0	2	0	2	shell
OG0011985	1	1	1	0	0	3	shell
OG0011986	1	1	0	1	0	3	shell
OG0011987	1	0	1	1	0	3	shell
OG0011988	1	0	1	1	0	3	shell
OG0011989	1	0	1	1	0	3	shell
OG0011990	1	1	0	1	0	3	shell
OG0011991	1	0	1	1	0	3	shell
OG0011992	1	1	1	0	0	3	shell
OG0011993	1	0	1	1	0	3	shell
OG0011994	1	1	0	1	0	3	shell
OG0011995	1	0	1	1	0	3	shell
OG0011996	1	0	0	1	1	2	shell
OG0011997	1	0	1	0	1	2	shell
OG0011998	1	1	1	0	0	3	shell
OG0011999	1	0	1	1	0	3	shell
OG0012000	1	1	1	0	0	3	shell
OG0012001	1	0	1	0	1	2	shell
OG0012002	1	0	1	0	1	2	shell
OG0012003	1	1	0	1	0	3	shell
OG0012004	1	0	1	1	0	3	shell
OG0012005	1	1	0	1	0	3	shell
OG0012006	1	1	1	0	0	3	shell
OG0012007	1	1	0	1	0	3	shell
OG0012008	1	0	1	1	0	3	shell
OG0012009	1	1	0	1	0	3	shell
OG0012010	1	0	1	1	0	3	shell
OG0012011	1	0	1	1	0	3	shell
OG0012012	1	0	1	1	0	3	shell
OG0012013	1	0	1	1	0	3	shell
OG0012014	1	0	1	1	0	3	shell
OG0012015	1	0	1	0	1	2	shell
OG0012016	1	1	1	0	0	3	shell
OG0012017	1	2	0	0	0	2	shell
OG0012018	1	0	1	1	0	3	shell
OG0012019	1	1	0	1	0	3	shell
OG0012020	1	1	1	0	0	3	shell
OG0012021	1	1	0	1	0	3	shell
OG0012022	1	0	1	0	1	2	shell
OG0012023	1	0	0	1	1	2	shell
OG0012024	1	0	0	1	1	2	shell
OG0012025	1	0	0	1	1	2	shell
OG0012026	1	1	1	0	0	3	shell
OG0012027	1	1	0	1	0	3	shell
OG0012028	1	0	1	0	1	2	shell
OG0012029	1	0	1	1	0	3	shell
OG0012030	1	1	0	1	0	3	shell
OG0012031	1	1	0	1	0	3	shell
OG0012032	1	1	1	0	0	3	shell
OG0012033	1	1	0	1	0	3	shell
OG0012034	1	1	0	0	1	2	shell
OG0012035	1	0	1	1	0	3	shell
OG0012036	1	1	1	0	0	3	shell
OG0012037	1	1	0	1	0	3	shell
OG0012038	1	0	1	1	0	3	shell
OG0012039	1	0	1	1	0	3	shell
OG0012040	1	0	1	0	1	2	shell
OG0012041	1	0	1	1	0	3	shell
OG0012042	1	0	1	1	0	3	shell
OG0012043	1	1	1	0	0	3	shell
OG0012044	1	0	1	0	1	2	shell
OG0012045	1	0	1	0	1	2	shell
OG0012046	1	0	0	1	1	2	shell
OG0012047	1	0	1	1	0	3	shell
OG0012048	1	1	0	1	0	3	shell
OG0012049	1	0	1	1	0	3	shell
OG0012050	1	0	1	1	0	3	shell
OG0012051	1	0	1	1	0	3	shell
OG0012052	1	0	1	1	0	3	shell
OG0012053	1	1	0	1	0	3	shell
OG0012054	1	1	0	1	0	3	shell
OG0012055	1	0	1	0	1	2	shell
OG0012056	1	0	1	0	1	2	shell
OG0012057	1	1	1	0	0	3	shell
OG0012058	1	1	1	0	0	3	shell
OG0012059	1	0	1	1	0	3	shell
OG0012060	1	0	1	1	0	3	shell
OG0012061	1	0	1	1	0	3	shell
OG0012062	1	0	1	1	0	3	shell
OG0012063	1	0	0	1	1	2	shell
OG0012064	1	1	0	1	0	3	shell
OG0012065	1	0	1	0	1	2	shell
OG0012066	1	1	1	0	0	3	shell
OG0012067	1	0	1	1	0	3	shell
OG0012068	1	0	1	1	0	3	shell
OG0012069	1	0	1	1	0	3	shell
OG0012070	1	0	1	1	0	3	shell
OG0012071	1	0	1	1	0	3	shell
OG0012072	1	0	1	1	0	3	shell
OG0012073	1	0	1	1	0	3	shell
OG0012074	1	0	1	1	0	3	shell
OG0012075	1	1	1	0	0	3	shell
OG0012076	1	0	0	1	1	2	shell
OG0012077	1	0	1	0	1	2	shell
OG0012078	1	1	0	0	1	2	shell
OG0012079	1	0	1	0	1	2	shell
OG0012080	1	0	1	0	1	2	shell
OG0012081	1	1	0	1	0	3	shell
OG0012082	1	1	0	1	0	3	shell
OG0012083	1	0	1	1	0	3	shell
OG0012084	1	0	0	1	1	2	shell
OG0012085	1	0	1	0	1	2	shell
OG0012086	1	0	1	1	0	3	shell
OG0012087	1	0	1	1	0	3	shell
OG0012088	1	0	1	1	0	3	shell
OG0012089	1	0	1	0	1	2	shell
OG0012090	1	0	1	1	0	3	shell
OG0012091	1	0	1	1	0	3	shell
OG0012092	1	0	1	1	0	3	shell
OG0012093	1	0	1	1	0	3	shell
OG0012094	1	0	1	1	0	3	shell
OG0012095	1	0	1	1	0	3	shell
OG0012096	1	0	1	1	0	3	shell
OG0012097	1	1	1	0	0	3	shell
OG0012098	1	1	1	0	0	3	shell
OG0012099	1	1	0	1	0	3	shell
OG0012100	1	1	0	1	0	3	shell
OG0012101	1	1	1	0	0	3	shell
OG0012102	1	0	0	1	1	2	shell
OG0012103	1	1	0	1	0	3	shell
OG0012104	1	0	1	1	0	3	shell
OG0012105	1	0	0	1	1	2	shell
OG0012106	1	0	1	1	0	3	shell
OG0012107	1	0	1	0	1	2	shell
OG0012108	1	0	1	1	0	3	shell
OG0012109	1	1	0	1	0	3	shell
OG0012110	1	1	0	1	0	3	shell
OG0012111	1	0	1	0	1	2	shell
OG0012112	1	0	1	0	1	2	shell
OG0012113	1	1	1	0	0	3	shell
OG0012114	1	0	0	1	1	2	shell
OG0012115	1	0	1	1	0	3	shell
OG0012116	1	0	1	1	0	3	shell
OG0012117	1	1	0	1	0	3	shell
OG0012118	1	0	1	0	1	2	shell
OG0012119	1	0	1	1	0	3	shell
OG0012120	1	1	0	1	0	3	shell
OG0012121	1	0	1	1	0	3	shell
OG0012122	1	0	1	1	0	3	shell
OG0012123	1	0	1	0	1	2	shell
OG0012124	1	1	0	1	0	3	shell
OG0012125	1	1	0	1	0	3	shell
OG0012126	1	0	1	1	0	3	shell
OG0012127	1	1	0	0	1	2	shell
OG0012128	1	1	0	1	0	3	shell
OG0012129	1	0	1	0	1	2	shell
OG0012130	1	1	0	0	1	2	shell
OG0012131	1	0	1	1	0	3	shell
OG0012132	1	0	1	1	0	3	shell
OG0012133	1	0	0	1	1	2	shell
OG0012134	1	0	1	0	1	2	shell
OG0012135	1	0	1	0	1	2	shell
OG0012136	1	1	0	1	0	3	shell
OG0012137	1	0	1	1	0	3	shell
OG0012138	1	0	1	1	0	3	shell
OG0012139	1	1	0	0	1	2	shell
OG0012140	1	0	1	1	0	3	shell
OG0012141	1	1	1	0	0	3	shell
OG0012142	1	0	0	0	2	1	cloud
OG0012143	1	0	1	1	0	3	shell
OG0012144	1	0	1	0	1	2	shell
OG0012145	1	0	1	0	1	2	shell
OG0012146	1	1	0	1	0	3	shell
OG0012147	1	1	0	1	0	3	shell
OG0012148	1	1	0	1	0	3	shell
OG0012149	1	0	1	1	0	3	shell
OG0012150	1	0	1	1	0	3	shell
OG0012151	1	0	1	1	0	3	shell
OG0012152	1	0	1	1	0	3	shell
OG0012153	1	0	1	1	0	3	shell
OG0012154	1	1	0	1	0	3	shell
OG0012155	1	0	1	1	0	3	shell
OG0012156	1	1	0	0	1	2	shell
OG0012157	1	0	1	0	1	2	shell
OG0012158	1	1	0	1	0	3	shell
OG0012159	1	0	0	0	2	1	cloud
OG0012160	1	0	0	1	1	2	shell
OG0012161	1	0	1	1	0	3	shell
OG0012162	1	0	1	1	0	3	shell
OG0012163	1	1	0	1	0	3	shell
OG0012164	1	1	1	0	0	3	shell
OG0012165	1	1	0	1	0	3	shell
OG0012166	1	1	0	1	0	3	shell
OG0012167	1	0	0	0	2	1	cloud
OG0012168	1	1	0	1	0	3	shell
OG0012169	1	1	0	1	0	3	shell
OG0012170	1	1	1	0	0	3	shell
OG0012171	1	1	0	1	0	3	shell
OG0012172	1	1	0	1	0	3	shell
OG0012173	1	0	0	1	1	2	shell
OG0012174	1	0	1	0	1	2	shell
OG0012175	1	1	1	0	0	3	shell
OG0012176	1	1	1	0	0	3	shell
OG0012177	1	1	0	0	1	2	shell
OG0012178	1	0	1	0	1	2	shell
OG0012179	1	1	1	0	0	3	shell
OG0012180	1	1	0	1	0	3	shell
OG0012181	1	1	1	0	0	3	shell
OG0012182	1	1	0	1	0	3	shell
OG0012183	1	0	1	0	1	2	shell
OG0012184	1	0	0	1	1	2	shell
OG0012185	1	0	1	0	1	2	shell
OG0012186	1	1	0	1	0	3	shell
